Column1,Column2,Column3,Column4,Column5
1357308818045218817 ,2021-02-04 ,18:13:34 ,+0530 ,"<AlArabiya_Eng> Wading into a sensitive issue of #indianfarmersprotest, the #US embassy in New Delhi urges his government to resume talks with farmers, while also proffering general support to the new farm laws.   https://t.co/KYSoNBiZGk"
1357308048092647426 ,2021-02-04 ,18:10:30 ,+0530 ,<manakhant> #FarmersProstest #indianfarmersprotest
1357306110101782533 ,2021-02-04 ,18:02:48 ,+0530 ,<Amandee97066998> #IndianFarmersHumanRight #indianfarmersprotest #KisanEktaZindaabaad
1357306023934005250 ,2021-02-04 ,18:02:28 ,+0530 ,"<HimmatGill9> THERE ARE OVER 250 MILLION PEOPLE PROTESTING AT THE DELHI BORDERS. INTERNET, WATER, ELECTRICITY HAS BEEN CUT OFF FROM PROTEST SITS, CCTV CAMERS HAVE TAKEN DOWN. GOVT ACTUALLY BUILT CEMENTED BARRICADES TO STOP MORE PEOPLE JOINING. #FarmersProtest  #indianfarmersprotest"
1357305869474557954 ,2021-02-04 ,18:01:51 ,+0530 ,<kanward81814259> What else is left niw?   #kisanmajdoorektajindabad ##FarmersProstest  #indianfarmersprotest #FarmersProstest  https://t.co/MNgjBP08yb
1357305760590430210 ,2021-02-04 ,18:01:25 ,+0530 ,<Vardhan07SAI> Hypocrites did you just turn on your Tv or you just signed up for Twitter? #indianfarmersprotest  #GretaThunberg  #RihanaSupportIndianFarmers
1357305612653133825 ,2021-02-04 ,18:00:50 ,+0530 ,<raghvir2> #indianfarmersprotest #formersprotest #kissanmajdoorektazindabadh #KisanTractorRally  https://t.co/MFyMygU3Xj
1357304260858236928 ,2021-02-04 ,17:55:27 ,+0530 ,<karanma61179045> @KanganaTeam #WeSupportFarmers #indianfarmersprotest #FarmersProtest #FarmersProstest
1357302985160757249 ,2021-02-04 ,17:50:23 ,+0530 ,<Thunder_india> @GretaThunberg peaceful protest #indianfarmersprotest  #IndianAgainstPropaganda  https://t.co/UYIBTqfwkS
1357302849722609670 ,2021-02-04 ,17:49:51 ,+0530 ,"<Husnain21626732> Incredible! India feels like one big happy family this morning. Strangers smiling at each other, late night walkers hugging. Hope it lasts :) Thank you #Rihanna #shameonbollywood  #IndianFarmers  #indianfarmersprotest  #IndianFarmersHuman  https://t.co/SlNnNqp0pI"
1357302196375851010 ,2021-02-04 ,17:47:15 ,+0530 ,<ISHAAMINA2> @GretaThunberg Yeasss 😍QUEEN  #FarmersProtest #indianfarmersprotest
1357299768519626758 ,2021-02-04 ,17:37:36 ,+0530 ,<KavinDave8> Girls after fucking up a tweet vs Boys after fucking up an entire nation for personal agendas #GretaGoToSchool  #IndiaAgainstPropaganda  #GretaThunbergExposed  #indianfarmersprotest  https://t.co/RZ41LehTXi
1357297967049314307 ,2021-02-04 ,17:30:27 ,+0530 ,<M_Gurpreet17> #FarmersProtest  #indianfarmersprotest  @rihanna @diljitdosanjh
1357297761532530691 ,2021-02-04 ,17:29:38 ,+0530 ,<Mp19967> #indianfarmersprotest
1357295505068314627 ,2021-02-04 ,17:20:40 ,+0530 ,"<SukhdeepSMeekay> Mayor of Fresno city, agriculture capital of California show solidarity with farmers in India #FarmersProtest #StandWithFarmers  #indianfarmersprotest  #shameonbollywood  #IndianFarmersHumanRights  #GretaThunberg"
1357295196497719297 ,2021-02-04 ,17:19:26 ,+0530 ,<Virende58345733> #IndianFarmersHumanRightsLets  #indianfarmersprotest
1357294008125513732 ,2021-02-04 ,17:14:43 ,+0530 ,"<KaranAhluwali14> @elonmusk Can you please tweet about Indian Farmers position. We really need your support, you are the new world president. Please we need your support.  #indianfarmersprotest"
1357293985027432449 ,2021-02-04 ,17:14:37 ,+0530 ,<AkhilPaul_K> #indianfarmersprotest #StandWithFarmers #IStandWithFarmers #IndianFarmersHumanRights
1357292956525469700 ,2021-02-04 ,17:10:32 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown  #FarmLaws #SinghuBorder #IndianFarmersHumanRights
1357292661313589248 ,2021-02-04 ,17:09:22 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown  #FarmLaws #SinghuBorder #IndianFarmersHumanRights
1357292551091458048 ,2021-02-04 ,17:08:56 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown  #FarmLaws #SinghuBorder #IndianFarmersHumanRights
1357292355343187969 ,2021-02-04 ,17:08:09 ,+0530 ,<ArmyTrump2020> #FarmersProtest #indianfarmersprotest
1357291726067486726 ,2021-02-04 ,17:05:39 ,+0530 ,<HARJIND14813372> #IndianFarmersHumanRights  #indianfarmersprotest  #shameonbollywood  #BoycottBollywood  https://t.co/OBMAcMlZlw
1357291253101117449 ,2021-02-04 ,17:03:46 ,+0530 ,"<RRirijain1> If @akshaykumar @karanjohar @aliaa08 @TheFarahKhan @sachin_rt and the rest of Bollywood united, Modi can't do anything. What are you all so scared of? You all got something to hide????! Be human for once you fools. #IndianFarmers #indianfarmersprotest #supportfarmers"
1357290786077949954 ,2021-02-04 ,17:01:55 ,+0530 ,<TerenceDaniel84> Always by the #IndianFarmers #indianfarmersprotest side!! ✊🏾🌾🇮🇳
1357290089701801985 ,2021-02-04 ,16:59:09 ,+0530 ,<Vardhan07SAI> I think our hypocrite celebs don’t even have the courage @GretaThunberg has in her little finger #istandwithgreta #indianfarmersprotest
1357288402756849664 ,2021-02-04 ,16:52:27 ,+0530 ,"<butwhaty> @Andrew007Uk @AlanBraithwaite @TransIndiaChal @goonj @UKinHyderabad Sir, can you provide your thoughts on #indianfarmersprotest ???"
1357286795067551747 ,2021-02-04 ,16:46:03 ,+0530 ,<RKB07989031> #FarmersProtest #indianfarmerhumanrights #indianfarmersprotest #IndianFarmersHumanRights #IStandWithFarmers #StandWithFarmers #dogofambani #DOGofambani
1357286422428807168 ,2021-02-04 ,16:44:34 ,+0530 ,<Grewal3599> @theaniket001 @Harjotrehal3 @BawaRanjit @rihanna Toh aise hoti hai respect  #IndianFarmersHumanRights #indianfarmersprotest  https://t.co/nGguhsVN5h
1357285606343254016 ,2021-02-04 ,16:41:20 ,+0530 ,<jasllllin> #NoFarmersNoFood #IStandWithFarmers #indianfarmersprotest #westandwithfarmers #NoFarmersNoFood #NoFarmersNoFood #NoFarmersNoFood #NoFarmersNoFood
1357285455977320450 ,2021-02-04 ,16:40:44 ,+0530 ,<nareshnain25> #indianfarmersprotest
1357282674247929856 ,2021-02-04 ,16:29:41 ,+0530 ,<KoonerManvir> @miakhalifa Thank You So much For Talk About #indianfarmersprotest Thank you So Much For Using You're Social Power For Us....@miakhalifa Much Respect For You🙏🏻
1357282648104730626 ,2021-02-04 ,16:29:35 ,+0530 ,<againsturbulls1> #indianfarmersprotest
1357277367530586112 ,2021-02-04 ,16:08:36 ,+0530 ,<EmanSaleem_H> #indianfarmersprotest
1357258322676711425 ,2021-02-04 ,14:52:55 ,+0530 ,"<SoberCoder> अब वो लोग, ना घर के रहे ना घाट के, जो @JoeBiden की वकालत करते नहीं थकते थे और नकली किसानों के लिए घर बेचने को तैयार थे। अब क्या करोगे??!! 🤣😂🤣 #FarmersProtest  #IndianFarmersProtest"
1357256319984672769 ,2021-02-04 ,14:44:57 ,+0530 ,<daily_khabrain> بھارتی پنجاب میں ٹریکٹر نے کسان مظاہرین کو روند ڈالا، 2 خواتین ہلاک  https://t.co/9NvhlOGLUu #indianfarmersprotest #newsalert #khabrainmediagroup #channelfivepakistan #international  https://t.co/ZMofXYBD8t
1357254579256053760 ,2021-02-04 ,14:38:02 ,+0530 ,"<BollywoodlifeHi> Ajay Devgn का ट्वीट देखकर खौला Jaz Dhami का खून, कहा, 'अपने घर की बूढ़ी औरतों को एक दिन के लिए...'   #AjayDevgn #BollywoodGossip #BollywoodNews #EntertainmentNews #IndianFarmersProtest    https://t.co/t2txaf3DjS"
1357250004700680192 ,2021-02-04 ,14:19:52 ,+0530 ,<RachhpalSinghBr> #IndianFarmersHumanRights #indianfarmersprotest  https://t.co/JGD8SYsXl2
1357248998185312256 ,2021-02-04 ,14:15:52 ,+0530 ,<Ramande03593585> And the Anti-Sikh propaganda continues. @Twitter @TwitterSupport @jack @UN @hrw When will you intervene? Are you waiting for these people to be emboldened enough to carry out ANOTHER GENOCIDE? #FarmersProstest #IStandWithFarmers #indianfarmersprotest #ModiPlanningFarmersGenocide
1357248813983932417 ,2021-02-04 ,14:15:08 ,+0530 ,<Mangeshmahore2> देशाच्या पंतप्रधान यांना... काय वाटते आमच्या शेतकऱ्यांचे हाल करताना...😔😡😡🤬🤬🤬 #indianfarmersprotest @PMOIndia @rmo @SanjayAzadSln  @ArvindKejriwal  @CMOMaharashtra @UNHumanRights @HumanFraternity @timesofindia @ndtv
1357243842995490816 ,2021-02-04 ,13:55:23 ,+0530 ,<vinayakkale25> किसानों को घंटा फरक पडता है की तुम इंटरनॅशनल सपोर्ट करो या डोमेस्टिक सपोर्ट करो.. वो आये है अपनी खेती बचाने और जब तक काम खतम नही होता वो वापस नही जायेंगे.  जब तक बिल वापसी नही तब तक घर वापसी नही.  #FarmersProstest #FarmBills2020 #indianfarmersprotest #किसान_एकता_जिंदाबाद
1357241094015225856 ,2021-02-04 ,13:44:27 ,+0530 ,<neelamraina> Tagore spoke about Minds without fear...but the country remains asleep and paralysed. #indianfarmersprotest   Modi’s Response to Farmer Protests in India Stirs Fears of a Pattern  https://t.co/YxypMwMa05
1357240475544137728 ,2021-02-04 ,13:42:00 ,+0530 ,<jasrajsingh> Kya majboori thi?  Saara childhood feeka padh gaya.  @imVkohli @sachin_rt @anilkumble1074  #FarmersProtest #FarmBills2020 #indianfarmersprotest #IndianFarmersHumanRights
1357240029479854082 ,2021-02-04 ,13:40:13 ,+0530 ,<Surinderpal91> No Farmers No Food  Support Farmers We can’t give up👊🏼 #ThankYouRihanna @rihanna  #ThankYouAmanda @AmandaCerny  #indianfarmersprotest  #istandwithfarmerschallenge #IndianFarmersHumanRights  #FarmersProstest #IStandWithFarmers #shameonbollywood #SHAMEONMODIGOVERNMENT
1357239814173519874 ,2021-02-04 ,13:39:22 ,+0530 ,<lalitku80386027> #IndiaStandsTogether  #AntiNationalBollywood  रिहाना के एक ट्वीट की ताक़त   साहेब के बॉलीवुड वाले चेले काम पर लग गए .! #shameonyoubollywood  #ShameOnYouSachin  #shameyoubjpcrickters  #ShameOnYou  #indianfarmersprotest  #FarmerProtest  #farmerslivesmatter
1357238495568273408 ,2021-02-04 ,13:34:08 ,+0530 ,<MSBala91073265> @YUVSTRONG12 You too brutus #IndianFarmers #indianfarmersprotest
1357238096815939584 ,2021-02-04 ,13:32:33 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #SinghuBorder #IndianFarmersHumanRights
1357237996874039298 ,2021-02-04 ,13:32:09 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #SinghuBorder #IndianFarmersHumanRights
1357237811204694017 ,2021-02-04 ,13:31:25 ,+0530 ,<iBeing_veer_> Paaji @jazzyb @GippyGrewal #IndianFarmersHumanRight #indianfarmersprotest #FarmersProstest #HumanRights #ProudIndianSikhs
1357237543893274626 ,2021-02-04 ,13:30:21 ,+0530 ,<bhupi0001> #IndianFarmersHumanRight #shameonbollywood #kanganaharamihai #indianfarmersprotest #SpinelessCelebs #Farmers_Lives_Matter #farmersneedstobesupportedbyUN
1357237393112276992 ,2021-02-04 ,13:29:45 ,+0530 ,<Farmer__Singh> @guardiannews @HayreWeGo ਮੇਰਾ ਪਿੰਡ ਮੇਰੇ ਖੇਤ ਐਂਵੇਂ ਕਿਵੇਂ ਦੇਵਾਂ ਵੇਚ #FarmerProtest #indianfarmersprotest #IndianFarmersHumanRights
1357237367241850882 ,2021-02-04 ,13:29:39 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #SinghuBorder
1357236460764684288 ,2021-02-04 ,13:26:03 ,+0530 ,<PunjabResurgent> remit the raised money in the name of helping #indianfarmersprotest. Those falling prey to these media houses' malafides don't even know that they have been cheated not just of their money but the trust they pose in such cheats.  @KTVGlobal @sangattv @akaalchannel @sikhchannel
1357235894038786049 ,2021-02-04 ,13:23:48 ,+0530 ,"<Naushad72911053> Yes No farmers , No food.. how can government pressurize to accept the law which isn’t suitable for farmers ? ? Kindly find some solution @narendramodi &amp; give some hope of ray to end this 2-3 months long agitation.. #indianfarmersprotest  https://t.co/tOXnHf0LMh"
1357235886300172290 ,2021-02-04 ,13:23:46 ,+0530 ,<Anil_bishnoi07> @TwitterIndia why this #hastag Not in trending👇👇 #IndiaStandsTogether #IndiaRejectsPropaganda  Also these are in trending👇👇 #shameonbollywood  #IndianFarmersHumanRight  #indianfarmersprotest  What's going on ....❓❓ Are you biased 🤔🤔
1357235786068889602 ,2021-02-04 ,13:23:22 ,+0530 ,<mithabains> Thanx #MeenaHarris #shameonbollywood #indianfarmersprotest
1357235479779807232 ,2021-02-04 ,13:22:09 ,+0530 ,<grewal_harmeet> #IndianFarmersHumanRight #indianfarmersprotest #shameonbollywood #RihannaSupportsIndianFarmers
1357233854721843202 ,2021-02-04 ,13:15:41 ,+0530 ,<the_gokulteja> #IndianFarmers #indianfarmerhumanrights #IndianFarmersHumanRight #indianfarmersprotest
1357233716016390145 ,2021-02-04 ,13:15:08 ,+0530 ,"<SehajSingh94> Guys I found @rihanna 's ""Khalistani"" connection #Rihanna #LeBronJames #istandwithfarmers #indianfarmers #farmersprotest #indianfarmersprotest  https://t.co/UXBdcEvL9y"
1357233550966329347 ,2021-02-04 ,13:14:29 ,+0530 ,<gurjeev83925664> #FarmersProstest #indianfarmersprotest #IndianFarmersHumanRights
1357233547803721728 ,2021-02-04 ,13:14:28 ,+0530 ,<mchahal86> Thanks for your support for #indianfarmersprotest
1357233388285882368 ,2021-02-04 ,13:13:50 ,+0530 ,<LJhawan> #IndianFarmersHumanRight                       #indianfarmersprotest
1357233354190381058 ,2021-02-04 ,13:13:42 ,+0530 ,<prabhjo30580796> #shameonbollywood  #indianfarmersprotest
1357232881001783296 ,2021-02-04 ,13:11:49 ,+0530 ,<Subhask7> #indianfarmersprotest
1357232402851123201 ,2021-02-04 ,13:09:55 ,+0530 ,<Subhask7> #IndianFarmersHumanRights  #indianfarmersprotest
1357232119567708160 ,2021-02-04 ,13:08:48 ,+0530 ,<Pawande60854263> #indianfarmersprotest #मोदी_कायर_है  https://t.co/USa1GBIyA0
1357231999669260289 ,2021-02-04 ,13:08:19 ,+0530 ,<SachinGhumaliy3> Cricketer are all respects disrespectful  #ShameOnYouSachin  #BycottBollywood  #BycottKanganaRanaut  #FarmersProstest  #indianfarmersprotest
1357231847189676032 ,2021-02-04 ,13:07:43 ,+0530 ,<Meme____creator> @caricatured you nailed it bro!! 😂 this single art is enough to say the current situation 🔥  #FarmersProstest #Farmers_Lives_Matter #indianfarmersprotest #IndianFarmersHumanRights #Sachin #kanganaharamihai #artist #mctv  https://t.co/ATcOQFTenm
1357231067736932359 ,2021-02-04 ,13:04:37 ,+0530 ,<miss_s_kaur> #indianfarmersprotest
1357230673031880705 ,2021-02-04 ,13:03:03 ,+0530 ,"<bioacousist> Unfollow them under #UnfollowCelebrities, movement as a part of supporting #indianfarmersprotest  #shameonbollywood #SpinelessCelebs #AntiNationalBollywood"
1357229956305211392 ,2021-02-04 ,13:00:12 ,+0530 ,<sinsica> #indianfarmersprotest
1357229894036426755 ,2021-02-04 ,12:59:57 ,+0530 ,<Harjeet27142318> #indianfarmerhumanrights  #indianfarmersprotest
1357229316401057793 ,2021-02-04 ,12:57:39 ,+0530 ,<aksh09999> Guys why are still waiting?😟 #FarmerProtest  #farmersrprotest #RihannaSupportsIndianFarmers #Rihanna #IndiaAgainstPropoganda #realmeX7Pro #IndiaRejectsPropaganda #indianfarmersprotest #modi # @POTUS @rihanna @justinbieber @CarryMinati @JohnCena @miakhalifa #Farmers_Lives_Matter
1357229170863054862 ,2021-02-04 ,12:57:05 ,+0530 ,"<HarbhajanSidh20> ਤਿੰਨ ਜਾਣੇ ਹੀ ਸਵੇਰੇ ਜਲਦੀ ਉੱਠਦੇ ਆ ,, ਇੱਕ ਮਾਂ, ਦੂਜੀ ਮਿਹਨਤ ਤੇ ਤੀਜੀ ਮਜਬੂਰੀ ।।  #FarmersProstest #IndianFarmersHumanRights #indianfarmersprotest #IndianFarmersHumanRights"
1357229112230768640 ,2021-02-04 ,12:56:51 ,+0530 ,<KarthickAnand13> This state of our country...  #Indiatogether  #IndiaAgainstPropoganda  #indianfarmersprotest  #indiafarmers  https://t.co/RvCkZ8Ibmy
1357228951127678981 ,2021-02-04 ,12:56:12 ,+0530 ,<TarlokS94457277> #WorldSupportsIndianFarmers  #indianfarmersprotest  #KisanEktaZindabad  #Kisanektamorcha  center government increasing lpg gas rate  https://t.co/EsGhK6idvi
1357228511472222208 ,2021-02-04 ,12:54:27 ,+0530 ,<officialbiswa01>  https://t.co/Xr1n2fqi9w  https://t.co/Xr1n2fqi9w  https://t.co/Xr1n2fqi9w #IndianFarmers  #indianfarmersprotest  #IndianFarmersHumanRights  #AntiNationalBollywood  #shameonbollywood  #RihannaSupportsIndianFarmers #MiaKhalifaWithFarmers  #farmersrprotest  #FarmerLivesMatter
